target_drug,target_group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength,n_cases,death_rate,serious_rate,median_age,gt_severity,pt_severity,llm_severity,llm_reasoning,final_severity,calib_source
dolutegravir,gsk,study,KAPOSI'S SARCOMA,12,2439,156,1406680,0.2921817912178286,2451,168,1409287,45.8267,46.0564,25.8527,82.0494,430.7217,1.1319036861940697e-95,1.198534053938444e-94,1,31.5606,19.2279,49.4592,3.98,3.1637,4,1,Strong,14,0.0,0.35714285714285715,30.0,,,SEVERE,AIDS-related cancer requiring urgent oncological treatment,SEVERE,llm_only
dolutegravir,gsk,study,LIPIDS ABNORMAL,6,2445,50,1406786,0.09739393040594287,2451,56,1409287,73.8491,74.0427,32.6853,167.7306,300.2258,2.9416265842974952e-67,2.5182235704229865e-66,1,32.3681,15.9195,60.1172,3.4437,2.2893,4,1,Strong,6,0.0,0.8333333333333334,,,,MODERATE,Lipid abnormalities require monitoring and potential treatment,MODERATE,llm_only
dolutegravir,gsk,study,LIPOATROPHY,4,2447,44,1406792,0.08348051177652245,2451,48,1409287,58.0197,58.1246,22.0262,153.3839,140.0727,2.5663643414090803e-32,1.4371250583061478e-31,1,23.4349,9.7668,49.2454,2.9472,1.5333,4,1,Strong,4,0.0,0.5,,,,MODERATE,Fat loss requires medical evaluation and management,MODERATE,llm_only
dolutegravir,gsk,study,LUMBAR SPINAL STENOSIS,4,2447,161,1406675,0.2869642592317959,2451,165,1409287,15.9869,16.0144,6.2709,40.8974,36.0421,1.930997482762656e-09,5.688478703964284e-09,1,10.772,4.4894,22.6359,2.5156,1.1017,4,1,Moderate,5,0.0,0.4,65.0,MODERATE,MODERATE,MODERATE,Spinal narrowing may require medical or surgical intervention,MODERATE,consensus
dolutegravir,gsk,study,LYMPHADENITIS,5,2446,207,1406629,0.36870559367964084,2451,212,1409287,15.2079,15.2398,6.5289,35.5731,46.3782,9.749428831683142e-12,3.2027633689827694e-11,1,11.0283,5.0559,21.6016,2.6625,1.3979,4,1,Moderate,5,0.0,1.0,,MILD,MILD,MODERATE,Lymph node inflammation requires medical evaluation and treatment,MODERATE,conservative
dolutegravir,gsk,study,LYMPHADENOPATHY MEDIASTINAL,4,2447,134,1406702,0.24000647135750205,2451,138,1409287,19.1961,19.2296,7.5107,49.2332,44.3618,2.7296363928355218e-11,8.792779382905427e-11,1,12.3065,5.1289,25.8606,2.6043,1.1905,4,1,Moderate,4,0.0,0.0,51.0,MILD,MILD,MODERATE,Chest lymph node enlargement requires urgent medical evaluation,MODERATE,llm_only
dolutegravir,gsk,study,MACROGLOSSIA,5,2446,33,1406803,0.06608873848974695,2451,38,1409287,94.1979,94.4074,38.2828,232.8136,297.9986,8.991146742797181e-67,7.657010072532241e-66,1,32.4621,14.8822,63.5847,3.2803,2.0158,4,1,Strong,5,0.0,0.8,0.7,,,MODERATE,Enlarged tongue may affect breathing or swallowing,MODERATE,llm_only
dolutegravir,gsk,study,MESENTERIC PANNICULITIS,3,2448,32,1406804,0.06087120650371429,2451,35,1409287,61.7885,61.8754,20.5277,186.5073,97.9094,4.3797339206550514e-23,2.03917535762822e-22,1,20.3324,7.3708,47.1862,2.6416,1.0091,4,1,Moderate,4,0.0,0.75,40.0,,,MODERATE,Inflammatory condition requiring medical evaluation and treatment,MODERATE,llm_only
dolutegravir,gsk,study,MOLLUSCUM CONTAGIOSUM,5,2446,56,1406780,0.10608981704933063,2451,61,1409287,55.8518,55.9752,23.3018,134.4626,182.307,1.519563721791988e-41,9.804709053557229e-41,1,25.8271,11.8404,50.5884,3.1818,1.9173,4,1,Strong,5,0.0,0.8,43.0,,,MILD,"Self-limiting viral skin infection, minimal intervention needed",MILD,llm_only
dolutegravir,gsk,study,MONKEYPOX,18,2433,47,1406789,0.11304652636404082,2451,65,1409287,223.4608,225.152,131.3882,385.8295,2678.9571,0.0,0.0,1,89.0572,59.581,129.0386,4.9154,4.2489,4,1,Strong,20,0.0,0.0,44.0,,,SEVERE,Serious infectious disease requiring hospitalization and urgent treatment,SEVERE,llm_only
dolutegravir,gsk,study,MYCOBACTERIUM AVIUM COMPLEX INFECTION,9,2442,304,1406532,0.5443625038760735,2451,313,1409287,17.9003,17.966,9.4075,34.3105,116.4969,3.699650922888645e-27,1.884968950349137e-26,1,14.2764,8.0324,23.8661,3.1853,2.2427,4,1,Strong,12,0.0,0.8333333333333334,36.0,MILD,MILD,SEVERE,Serious opportunistic infection requiring immediate antimicrobial therapy,SEVERE,conservative
dolutegravir,gsk,study,NEPHROGENIC DIABETES INSIPIDUS,5,2446,86,1406750,0.15826513690965716,2451,91,1409287,36.4813,36.561,15.4277,86.6435,119.3233,8.897738115726128e-28,4.6065860725503825e-27,1,20.3909,9.3482,39.9403,3.0627,1.7981,4,1,Strong,5,0.0,0.8,41.0,,,SEVERE,Life-threatening fluid imbalance requiring urgent medical intervention,SEVERE,llm_only
dolutegravir,gsk,study,NEPHROPATHY TOXIC,44,2407,807,1406029,1.480039906704596,2451,851,1409287,31.6185,32.1844,23.7372,43.6378,1195.7934,5.0062791859123457e-262,1.0686341243445311e-260,1,28.0617,21.7661,35.7168,4.4902,4.0639,4,1,Strong,48,0.020833333333333332,0.10416666666666667,47.0,MILD,MILD,SEVERE,Serious kidney damage potentially requiring dialysis or transplant,SEVERE,conservative
dolutegravir,gsk,study,NORMOCYTIC ANAEMIA,4,2447,128,1406708,0.22957140738543674,2451,132,1409287,20.0924,20.1275,7.8559,51.5688,46.6754,8.377338140445338e-12,2.760012007406047e-11,1,12.7089,5.2966,26.706,2.6248,1.211,4,1,Moderate,4,0.0,0.5,,SEVERE,SEVERE,MODERATE,"Requires medical evaluation and monitoring, potential treatment needed",MODERATE,llm_only
dolutegravir,gsk,study,OLIGOHYDRAMNIOS,7,2444,122,1406714,0.2243538753994041,2451,129,1409287,35.1276,35.2323,16.8377,73.7222,175.8648,3.875684021158333e-40,2.4419623798413244e-39,1,22.4614,11.6658,39.9985,3.3721,2.3034,4,1,Strong,7,0.14285714285714285,0.7142857142857143,41.0,MODERATE,MODERATE,SEVERE,Serious pregnancy complication threatening fetal development,SEVERE,conservative
dolutegravir,gsk,study,ORAL CANDIDIASIS,20,2431,1023,1405813,1.813961953810686,2451,1043,1409287,11.4918,11.5803,7.4655,17.963,172.8663,1.7504850106443348e-39,1.0908176555557218e-38,1,10.532,7.1973,14.9854,3.1472,2.5149,4,1,Moderate,22,0.0,0.9090909090909091,36.0,MODERATE,MODERATE,MILD,"Common fungal infection, easily treatable with antifungals",MODERATE,conservative
dolutegravir,gsk,study,OROPHARYNGEAL GONOCOCCAL INFECTION,3,2448,6,1406830,0.01565259595809796,2451,9,1409287,308.9427,309.3829,84.3106,1135.2995,394.9999,6.751541695932204e-88,6.8255819064427694e-87,1,29.0662,10.5369,67.4551,2.7629,1.1303,4,1,Strong,3,0.0,0.0,32.0,,,MODERATE,Bacterial STI requiring antibiotic treatment and partner notification,MODERATE,llm_only
dolutegravir,gsk,study,OSTEOPETROSIS,3,2448,19,1406817,0.03826190123090612,2451,22,1409287,102.9809,103.1267,33.0315,321.9692,158.6645,2.215316760835902e-36,1.325595222001199e-35,1,23.9272,8.674,55.5289,2.701,1.0684,4,1,Strong,3,0.0,0.0,49.5,,,SEVERE,Serious bone disease causing fractures and complications,SEVERE,llm_only
dolutegravir,gsk,study,PATENT DUCTUS ARTERIOSUS,3,2448,104,1406732,0.18609197416849796,2451,107,1409287,19.2165,19.2426,6.6281,55.8644,28.8239,7.926487080061388e-08,2.1238089814878377e-07,1,11.0979,4.0231,25.7553,2.3509,0.7183,4,1,Moderate,3,0.0,1.0,,,,SEVERE,Congenital heart defect potentially requiring surgical intervention,SEVERE,llm_only
dolutegravir,gsk,study,PATHOGEN RESISTANCE,93,2358,516,1406320,1.0591589931646286,2451,609,1409287,103.8639,107.9418,86.2834,135.0368,7911.575,0.0,0.0,1,80.9965,68.095,95.7568,5.9061,5.6129,4,1,Strong,102,0.0,0.0,35.0,MILD,MILD,MODERATE,"Requires treatment modification and monitoring, not immediately life-threatening",MODERATE,conservative
dolutegravir,gsk,study,PERITONEAL CYST,7,2444,3,1406833,0.017391773286775512,2451,10,1409287,1229.466,1233.2351,346.5377,4388.7538,2420.5538,0.0,0.0,1,65.9033,34.2283,117.3583,3.8576,2.7888,4,1,Strong,7,0.0,0.42857142857142855,0.7,,,MODERATE,Benign condition requiring medical evaluation and possible intervention,MODERATE,llm_only
dolutegravir,gsk,study,PHARYNGEAL CHLAMYDIA INFECTION,5,2446,1,1406835,0.010435063972065306,2451,6,1409287,2103.753,2108.4802,346.4947,12830.4651,1934.9566,0.0,0.0,1,50.5191,23.1604,98.9535,3.4296,2.1651,4,1,Strong,5,0.0,0.4,28.0,,,MODERATE,Bacterial STI requiring antibiotic treatment and contact tracing,MODERATE,llm_only
dolutegravir,gsk,study,PHARYNGITIS BACTERIAL,3,2448,33,1406803,0.06261038383239184,2451,36,1409287,59.9441,60.0284,19.9468,180.6505,95.054,1.8525761116642756e-22,8.499377184151808e-22,1,20.1001,7.2866,46.6471,2.6371,1.0046,4,1,Moderate,3,0.0,0.0,,,,MILD,"Common throat infection, easily treated with antibiotics",MILD,llm_only
dolutegravir,gsk,study,PREMATURE BABY,25,2426,2097,1404739,3.6905342914537633,2451,2122,1409287,6.9753,7.0381,4.7532,10.4213,117.718,1.998746758984349e-27,1.025800789666637e-26,1,6.6262,4.719,9.0971,2.6053,2.0398,4,1,Moderate,25,0.04,0.64,0.0,MODERATE,MILD,SEVERE,Serious condition requiring NICU care and intensive monitoring,SEVERE,conservative
dolutegravir,gsk,study,PREMATURE DELIVERY,13,2438,1080,1405756,1.9009208202445633,2451,1093,1409287,7.1686,7.2027,4.2048,12.3381,59.2468,1.3908366918682105e-14,5.069147814444306e-14,1,6.5558,4.0751,10.1045,2.4913,1.707,4,1,Moderate,14,0.0,0.2857142857142857,28.5,MILD,MILD,SEVERE,Serious obstetric complication threatening maternal and fetal health,SEVERE,conservative
dolutegravir,gsk,study,PRESCRIBED OVERDOSE,62,2389,1384,1405452,2.514850417267739,2451,1446,1409287,25.9006,26.5519,20.5424,34.3196,1387.3148,1.199381959689199e-303,2.914478402869141e-302,1,23.8233,19.2479,29.2183,4.3737,4.0146,4,1,Strong,122,0.35772357723577236,0.36585365853658536,36.0,SEVERE,SEVERE,SEVERE,Potentially life-threatening medication error requiring immediate intervention,SEVERE,consensus
dolutegravir,gsk,study,PRIMARY BILIARY CHOLANGITIS,6,2445,59,1406777,0.11304652636404082,2451,65,1409287,62.6787,62.8426,27.9379,141.3563,257.1611,7.134228686052307e-58,5.541330864627252e-57,1,29.8682,14.6899,55.474,3.4064,2.252,4,1,Strong,6,0.0,0.0,44.0,,,SEVERE,Progressive liver disease leading to cirrhosis and complications,SEVERE,llm_only
dolutegravir,gsk,study,PROCTITIS CHLAMYDIAL,6,2445,2,1406834,0.013913418629420408,2451,8,1409287,1491.7521,1495.7145,347.6414,6435.257,2166.955,0.0,0.0,1,58.4678,28.756,108.592,3.6608,2.5064,4,1,Strong,6,0.0,0.3333333333333333,32.0,,,MODERATE,Bacterial infection requiring antibiotic treatment and partner notification,MODERATE,llm_only
dolutegravir,gsk,study,PRODUCT DOSE OMISSION ISSUE,740,1711,49284,1357552,87.00060668976582,2451,50024,1409287,8.6206,11.9178,10.9282,12.9969,5082.646,0.0,0.0,1,8.4975,7.9959,9.0236,3.0811,2.9772,4,1,Moderate,779,0.001282051282051282,0.046153846153846156,44.0,MILD,MILD,MILD,"Medication administration error, usually without serious consequences",MILD,consensus
dolutegravir,gsk,study,PRODUCT USE IN UNAPPROVED THERAPEUTIC ENVIRONMENT,16,2435,129,1406707,0.25218071265824493,2451,145,1409287,73.1034,73.5919,44.0206,123.0279,923.6433,7.114333903675424e-203,1.2642942780628013e-201,1,46.9545,30.6326,69.5023,4.4552,3.7483,4,1,Strong,18,0.0,0.05555555555555555,35.0,MILD,MILD,MILD,"Administrative issue, not inherently harmful to patient",MILD,consensus
dolutegravir,gsk,study,PRODUCT USE ISSUE,193,2258,15106,1391730,26.607673951437853,2451,15299,1409287,7.3492,7.8932,6.8095,9.1494,1047.4711,8.629531034420614e-230,1.677016900628512e-228,1,7.2309,6.4143,8.1276,2.8356,2.632,4,1,Moderate,262,0.16793893129770993,0.18702290076335878,43.0,MILD,MILD,MILD,"General medication use problem, typically minor consequences",MILD,consensus
dolutegravir,gsk,study,PROMINENT EPICANTHAL FOLDS,3,2448,1,1406835,0.006956709314710204,2451,4,1409287,1338.7519,1340.6641,197.8968,9082.4145,894.9793,1.2113369083738462e-196,2.092180257437264e-195,1,31.6835,11.4857,73.5291,2.7874,1.1549,4,1,Strong,3,0.0,1.0,0.7,,,MILD,"Cosmetic anatomical variation, no medical intervention required",MILD,llm_only
dolutegravir,gsk,study,PSYCHOLOGICAL TRAUMA,3,2448,72,1406764,0.13043829965081633,2451,75,1409287,27.6983,27.7365,9.4817,81.1367,43.1231,5.1401702688221584e-11,1.635055239705129e-10,1,13.9046,5.0406,32.269,2.4729,0.8404,4,1,Moderate,3,0.0,0.0,34.0,,,MODERATE,Mental health condition requiring professional psychological intervention,MODERATE,llm_only
dolutegravir,gsk,study,RASH ERYTHEMATOUS,72,2379,3905,1402931,6.916708236150621,2451,3977,1409287,10.6509,10.9449,8.646,13.855,605.7929,9.200408690401286e-134,1.2192814751430277e-132,1,10.2831,8.4392,12.4318,3.2891,2.9559,4,1,Strong,157,0.27848101265822783,0.3037974683544304,36.0,MODERATE,MILD,MILD,"Skin irritation, typically self-limiting or easily treated",MODERATE,conservative
dolutegravir,gsk,study,RASH VESICULAR,7,2444,396,1406440,0.7008884634570531,2451,403,1409287,10.8528,10.883,5.2787,22.4372,48.0789,4.0941616934482034e-12,1.3641040202927716e-11,1,8.9212,4.6334,15.8865,2.6428,1.574,4,1,Moderate,8,0.0,0.25,10.0,SEVERE,SEVERE,MODERATE,Blistering rash requiring medical evaluation and treatment,SEVERE,conservative
dolutegravir,gsk,study,RENAL APLASIA,4,2447,22,1406814,0.04521861054561633,2451,26,1409287,114.7502,114.9593,41.7484,316.5541,264.4161,1.8704227211766615e-59,1.4856615582851783e-58,1,30.085,12.5383,63.2197,3.045,1.6312,4,1,Strong,4,0.0,1.0,0.5,,,SEVERE,Serious congenital kidney defect requiring lifelong medical management,SEVERE,llm_only
dolutegravir,gsk,study,RENAL DYSPLASIA,7,2444,12,1406824,0.03304436924487347,2451,19,1409287,344.2505,345.3036,139.5286,854.5529,1267.839,1.102337212401962e-277,2.489965372577173e-276,1,57.4935,29.8605,102.3824,3.8146,2.7458,4,1,Strong,7,0.0,1.0,0.5,,,SEVERE,Serious kidney malformation potentially requiring dialysis or transplant,SEVERE,llm_only
dolutegravir,gsk,study,RENAL HYPOPLASIA,3,2448,11,1406825,0.024348482601485717,2451,14,1409287,174.6198,174.868,52.8183,578.9434,252.1549,8.803600151020606e-57,6.756144756896666e-56,1,26.8484,9.7329,62.3081,2.7388,1.1062,4,1,Strong,3,0.0,1.0,0.6,,,SEVERE,Congenital kidney underdevelopment causing permanent organ dysfunction,SEVERE,llm_only
dolutegravir,gsk,study,SCROTAL CYST,12,2439,8,1406828,0.034783546573551025,2451,20,1409287,843.7512,848.0695,354.4937,2028.8705,3785.7575,0.0,0.0,1,96.8629,59.0124,151.7957,4.5468,3.7305,4,1,Strong,12,0.0,0.6666666666666666,0.35,,,MILD,"Benign fluid-filled sac, typically self-limiting or minor intervention",MILD,llm_only
dolutegravir,gsk,study,SEBORRHOEIC DERMATITIS,7,2444,144,1406692,0.2626157766303102,2451,151,1409287,29.7795,29.8678,14.3203,62.2949,148.418,3.8437090893538817e-34,2.2172521759245373e-33,1,20.0215,10.3986,35.6536,3.2979,2.2291,4,1,Strong,7,0.0,0.42857142857142855,34.5,MILD,MILD,MILD,"Common skin condition, self-limiting with topical treatments",MILD,consensus
dolutegravir,gsk,study,SECONDARY SYPHILIS,3,2448,16,1406820,0.03304436924487347,2451,19,1409287,121.7047,121.8773,38.4321,386.5015,184.496,5.056133885967775e-42,3.2853733400010874e-41,1,24.945,9.0429,57.8909,2.715,1.0825,4,1,Strong,3,0.0,1.0,,,,MODERATE,Infectious disease requiring antibiotic treatment but not immediately life-threatening,MODERATE,llm_only
dolutegravir,gsk,study,SEPTUM PELLUCIDUM AGENESIS,3,2448,1,1406835,0.006956709314710204,2451,4,1409287,1338.7519,1340.6641,197.8968,9082.4145,894.9793,1.2113369083738462e-196,2.092180257437264e-195,1,31.6835,11.4857,73.5291,2.7874,1.1549,4,1,Strong,3,0.0,1.0,0.0,,,SEVERE,Congenital brain malformation causing permanent neurological dysfunction,SEVERE,llm_only
dolutegravir,gsk,study,SEXUAL TRANSMISSION OF INFECTION,3,2448,1,1406835,0.006956709314710204,2451,4,1409287,1338.7519,1340.6641,197.8968,9082.4145,894.9793,1.2113369083738462e-196,2.092180257437264e-195,1,31.6835,11.4857,73.5291,2.7874,1.1549,4,1,Strong,3,0.0,0.0,,,,MILD,"Behavioral event, not direct adverse drug effect",MILD,llm_only
dolutegravir,gsk,study,SIDEROBLASTIC ANAEMIA,3,2448,5,1406831,0.013913418629420408,2451,8,1409287,365.1142,365.6346,95.6669,1397.4399,444.997,8.849523910168162e-99,9.60489166114646e-98,1,29.5545,10.7139,68.5883,2.7678,1.1352,4,1,Strong,3,0.0,0.6666666666666666,26.0,,,MODERATE,Blood disorder requiring monitoring and treatment but not immediately life-threatening,MODERATE,llm_only
dolutegravir,gsk,study,SINGLE FUNCTIONAL KIDNEY,5,2446,61,1406775,0.11478570369271837,2451,66,1409287,51.311,51.4242,21.475,123.1406,167.8302,2.2033646323628577e-38,1.353587185645654e-37,1,24.7283,11.3366,48.4362,3.1613,1.8967,4,1,Strong,5,0.0,1.0,0.5,,,MODERATE,Congenital condition requiring monitoring but not immediately life-threatening,MODERATE,llm_only
dolutegravir,gsk,study,SOCIAL PROBLEM,7,2444,234,1406602,0.4191417362112898,2451,241,1409287,18.3502,18.4035,8.8854,38.1172,88.3892,5.376411331172568e-21,2.3821588205105248e-20,1,13.8616,7.1993,24.6843,3.0285,1.9598,4,1,Moderate,7,0.0,0.0,,MILD,MILD,MILD,"Psychosocial issue, not direct medical adverse event",MILD,consensus
dolutegravir,gsk,study,STILLBIRTH,9,2442,156,1406680,0.2869642592317959,2451,165,1409287,34.8283,34.9599,18.1392,67.3786,235.4976,3.7711452553792946e-53,2.7729009230730104e-52,1,24.0344,13.5226,40.1789,3.5936,2.651,4,1,Strong,10,0.1,0.1,34.0,,,FATAL,Fetal death represents fatal outcome,FATAL,llm_only
dolutegravir,gsk,study,SYPHILIS,50,2401,58,1406778,0.18783115149717552,2451,108,1409287,495.2892,505.6833,346.2999,738.4224,12969.6974,0.0,0.0,1,180.3839,142.18,226.2799,6.1981,5.7982,4,1,Strong,50,0.0,0.18461538461538463,37.0,MILD,MILD,MODERATE,Infectious disease requiring antibiotic treatment but not immediately life-threatening,MODERATE,conservative
dolutegravir,gsk,study,TEMPERATURE REGULATION DISORDER,65,2386,162,1406674,0.3947932536098041,2451,227,1409287,231.2657,237.5856,177.8369,317.4083,10429.0037,0.0,0.0,1,134.2808,109.0434,163.9252,6.1938,5.8431,4,1,Strong,107,0.411214953271028,0.4205607476635514,36.0,SEVERE,SEVERE,MODERATE,Thermoregulatory dysfunction requiring medical attention and monitoring,SEVERE,conservative
dolutegravir,gsk,study,THROMBOCYTOPENIA,81,2370,7851,1398985,13.795154571070336,2451,7932,1409287,5.9556,6.126,4.9068,7.6482,324.9342,1.219403971474338e-72,1.084813545189776e-71,1,5.8371,4.8458,6.9822,2.5113,2.1971,4,1,Moderate,168,0.2619047619047619,0.34523809523809523,36.0,MODERATE,MODERATE,MODERATE,"Low platelet count requiring monitoring, bleeding risk",MODERATE,consensus
dolutegravir,gsk,study,TINEA PEDIS,10,2441,126,1406710,0.23652811670014695,2451,136,1409287,47.6236,47.8241,25.4523,89.86,363.4651,4.955456152307872e-81,4.7340011817707975e-80,1,30.8159,17.8758,50.2645,3.8335,2.9393,4,1,Strong,10,0.0,0.45454545454545453,32.5,,,MILD,"Fungal skin infection, self-limiting with topical antifungals",MILD,llm_only
dolutegravir,gsk,study,TREATMENT FAILURE,144,2307,6950,1399886,12.337723969638548,2451,7094,1409287,11.9282,12.6126,10.6437,14.9456,1403.8815,3.0127526420269474e-307,7.406350244982913e-306,1,11.5911,10.0871,13.267,3.4926,3.257,4,1,Strong,188,0.22872340425531915,0.24468085106382978,36.0,SEVERE,SEVERE,MODERATE,Therapeutic ineffectiveness requiring treatment adjustment,SEVERE,conservative
dolutegravir,gsk,study,TREATMENT NONCOMPLIANCE,74,2377,4669,1402167,8.248918069917625,2451,4743,1409287,9.154,9.4095,7.4583,11.8711,518.7983,7.726737469828979e-115,9.303622667753262e-114,1,8.8801,7.3077,10.7085,3.0901,2.7614,4,1,Moderate,79,0.0125,0.1875,51.0,MILD,MILD,MILD,"Behavioral issue, not direct adverse drug effect",MILD,consensus
dolutegravir,gsk,study,TRISOMY 21,10,2441,29,1406807,0.0678279158184245,2451,39,1409287,204.2164,205.0904,101.2908,415.2603,1313.9624,1.0447220020895473e-287,2.4576793510081055e-286,1,63.8349,37.0296,104.1222,4.2088,3.3146,4,1,Strong,10,0.0,1.0,0.39999999999999997,,,SEVERE,Chromosomal disorder causing permanent developmental disability,SEVERE,llm_only
dolutegravir,gsk,study,TUBERCULOMA OF CENTRAL NERVOUS SYSTEM,3,2448,3,1406833,0.010435063972065306,2451,6,1409287,573.7508,574.5695,130.5126,2529.4879,594.9899,2.0584221430074526e-131,2.6964233223232613e-130,1,30.582,11.0864,70.9728,2.7776,1.145,4,1,Strong,3,0.0,1.0,43.0,,,SEVERE,"CNS infection requiring urgent treatment, potential neurological damage",SEVERE,llm_only
dolutegravir,gsk,study,TWIN PREGNANCY,3,2448,36,1406800,0.0678279158184245,2451,39,1409287,55.0172,55.0944,18.386,165.0931,87.3671,9.01356416961338e-21,3.973403212845109e-20,1,19.434,7.0451,45.1013,2.6238,0.9913,4,1,Moderate,3,0.0,0.0,45.0,,,MILD,"Normal pregnancy variant, not adverse event",MILD,llm_only
dolutegravir,gsk,study,ULTRASOUND ANTENATAL SCREEN ABNORMAL,4,2447,4,1406832,0.013913418629420408,2451,8,1409287,573.7508,574.8039,155.5179,2124.5113,874.9856,2.689848378843067e-192,4.586735674905808e-191,1,39.182,16.3296,82.3359,3.1303,1.7165,4,1,Strong,4,0.0,0.75,0.7,,,MILD,"Diagnostic finding, not direct adverse event",MILD,llm_only
dolutegravir,gsk,study,ULTRASOUND FOETAL ABNORMAL,3,2448,5,1406831,0.013913418629420408,2451,8,1409287,365.1142,365.6346,95.6669,1397.4399,444.997,8.849523910168162e-99,9.60489166114646e-98,1,29.5545,10.7139,68.5883,2.7678,1.1352,4,1,Strong,3,0.0,0.3333333333333333,,,,MILD,"Diagnostic finding, not direct adverse event",MILD,llm_only
dolutegravir,gsk,study,UPPER RESPIRATORY TRACT INFECTION,68,2383,4033,1402803,7.1323662249066375,2451,4101,1409287,9.7439,9.9952,7.8454,12.734,513.3296,1.1961944280721829e-113,1.4321321277649917e-112,1,9.4222,7.6876,11.4524,3.1659,2.823,4,1,Moderate,154,0.2857142857142857,0.2922077922077922,36.0,MODERATE,MILD,MILD,"Common infection, typically self-limiting",MODERATE,conservative
dolutegravir,gsk,study,URETEROLITHIASIS,3,2448,95,1406741,0.1704393782104,2451,98,1409287,21.0275,21.0561,7.2411,61.2288,31.8981,1.6247937897431802e-08,4.5295234168799675e-08,1,11.7659,4.2653,27.3055,2.3842,0.7516,4,1,Moderate,3,0.0,0.6666666666666666,41.0,MODERATE,MODERATE,MODERATE,"Kidney stones causing pain, may require intervention",MODERATE,llm_only
